20240422_HM457MbNbZr2_chiAC_vs_T_B_2T.002.txt Tue, Apr 22, 2025 2:44:53 PM Juan Gabe
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

2T
Lockin_V_002	Chan2_V_002	Temperture_002	Field_002	Timestamp_002
-1.233820000E-5	-1.519920000E-5	3.778100000E+0	1.999976758E+4	6.315760000E+2
-1.174220000E-5	-1.567610000E-5	3.767200000E+0	1.999976758E+4	6.343050000E+2
-1.230840000E-5	-1.636160000E-5	3.754400000E+0	1.999976758E+4	6.363780000E+2
-1.275550000E-5	-1.668940000E-5	3.742700000E+0	1.999976758E+4	6.392460000E+2
-1.385810000E-5	-1.716630000E-5	3.731200000E+0	1.999976758E+4	6.418620000E+2
-1.481180000E-5	-1.713650000E-5	3.719400000E+0	1.999976758E+4	6.440940000E+2
-1.657020000E-5	-1.689800000E-5	3.707600000E+0	1.999976758E+4	6.460580000E+2
-1.758350000E-5	-1.674900000E-5	3.693200000E+0	1.999976758E+4	6.489820000E+2
-1.910340000E-5	-1.713650000E-5	3.682900000E+0	1.999976758E+4	6.509470000E+2
-2.017630000E-5	-1.797090000E-5	3.670000000E+0	1.999976758E+4	6.537820000E+2
-2.068290000E-5	-1.841800000E-5	3.659400000E+0	1.999976758E+4	6.552540000E+2
-2.220280000E-5	-1.895440000E-5	3.648700000E+0	1.999976758E+4	6.583160000E+2
-2.279890000E-5	-1.952060000E-5	3.637100000E+0	1.999976758E+4	6.600980000E+2
-2.455720000E-5	-1.949080000E-5	3.626700000E+0	1.999976758E+4	6.625930000E+2
-2.563010000E-5	-1.961000000E-5	3.616200000E+0	1.999976758E+4	6.647160000E+2
-2.664340000E-5	-2.002730000E-5	3.603800000E+0	1.999976758E+4	6.671100000E+2
-2.786530000E-5	-1.975910000E-5	3.591200000E+0	1.999976758E+4	6.692240000E+2
-2.890840000E-5	-1.999750000E-5	3.576900000E+0	1.999976758E+4	6.724800000E+2
-3.078600000E-5	-1.987830000E-5	3.561500000E+0	1.999976758E+4	6.762300000E+2
-3.176950000E-5	-2.032530000E-5	3.551500000E+0	1.999976758E+4	6.783440000E+2
-3.403450000E-5	-2.017630000E-5	3.540200000E+0	1.999976758E+4	6.804550000E+2
-3.469010000E-5	-2.014650000E-5	3.527800000E+0	1.999976758E+4	6.830220000E+2
-3.573320000E-5	-1.996770000E-5	3.515600000E+0	1.999976758E+4	6.861730000E+2
-3.668690000E-5	-1.996770000E-5	3.502600000E+0	1.999976758E+4	6.883230000E+2
-3.784920000E-5	-1.981870000E-5	3.492600000E+0	1.999976758E+4	6.904500000E+2
-3.889230000E-5	-1.975910000E-5	3.481000000E+0	1.999976758E+4	6.936340000E+2
-4.100820000E-5	-1.972930000E-5	3.464300000E+0	1.999976758E+4	6.958010000E+2
-4.306460000E-5	-1.955040000E-5	3.451600000E+0	1.999976758E+4	6.995250000E+2
-4.410770000E-5	-1.913320000E-5	3.438100000E+0	1.999976758E+4	7.017070000E+2
-4.604480000E-5	-1.892460000E-5	3.426500000E+0	1.999976758E+4	7.048690000E+2
-4.693890000E-5	-1.859680000E-5	3.408200000E+0	1.999976758E+4	7.081700000E+2
-4.935290000E-5	-1.838810000E-5	3.397200000E+0	1.999976758E+4	7.112550000E+2
-5.045560000E-5	-1.797090000E-5	3.385900000E+0	1.999976758E+4	7.133980000E+2
-5.188610000E-5	-1.758350000E-5	3.374100000E+0	1.999976758E+4	7.155140000E+2
-5.283980000E-5	-1.797090000E-5	3.362300000E+0	1.999976758E+4	7.187240000E+2
-5.391260000E-5	-1.746430000E-5	3.347600000E+0	1.999976758E+4	7.208430000E+2
-5.605840000E-5	-1.728550000E-5	3.330800000E+0	1.999976758E+4	7.251350000E+2
-5.725050000E-5	-1.677880000E-5	3.317900000E+0	1.999976758E+4	7.272220000E+2
-5.796570000E-5	-1.648080000E-5	3.305100000E+0	1.999976758E+4	7.304680000E+2
-5.924720000E-5	-1.630200000E-5	3.291600000E+0	1.999976758E+4	7.325840000E+2
-6.073740000E-5	-1.585500000E-5	3.278300000E+0	1.999976758E+4	7.362210000E+2
-6.136340000E-5	-1.585500000E-5	3.264200000E+0	1.999976758E+4	7.383180000E+2
-6.285360000E-5	-1.525890000E-5	3.250600000E+0	1.999976758E+4	7.420610000E+2
